lat,lon,temp
67,0,51.601170379999985
67,1,50.75691944000005
67,2,50.75691944000005
67,3,49.24615460000001
67,4,49.32818708000002
67,5,49.355531240000005
67,6,49.355531240000005
67,7,49.758857600000056
67,8,53.463991280000016
67,9,55.583163679999984
67,10,50.565510320000044
67,11,50.565510320000044
67,12,45.158202680000045
67,13,44.720696120000014
67,14,46.405779980000034
67,15,46.405779980000034
67,16,46.159682540000006
67,17,45.404300120000016
67,18,45.32568565999998
67,19,45.20947297999999
67,20,45.20947297999999
67,21,45.41113616000001
67,22,45.98878153999999
67,23,49.09576172000004
67,24,49.09576172000004
67,25,49.86823423999999
67,26,47.41409587999999
67,27,46.35109166000001
67,28,36.924192500000004
67,29,36.924192500000004
67,30,27.924545840000008
67,31,26.71798478000005
67,32,26.454797240000005
67,33,26.09932316000004
67,34,26.09932316000004
67,35,25.925004140000055
67,36,25.849807700000042
67,37,25.603710260000014
67,38,25.603710260000014
67,39,25.566112040000007
67,40,25.52509580000003
67,41,25.326850640000032
67,42,25.087589240000057
67,43,25.087589240000057
67,44,25.03631894
67,45,25.39862906000002
67,46,25.460153419999983
67,47,25.460153419999983
67,48,25.487497580000024
67,49,25.309760540000013
67,50,25.23114608000003
67,51,25.11835142000001
67,52,25.11835142000001
67,53,25.241400139999996
67,54,25.17987578000003
67,55,25.026064880000035
67,56,25.026064880000035
67,57,24.97479457999998
67,58,24.598812380000027
67,59,24.609066439999992
67,60,24.718443080000043
67,61,24.718443080000043
67,62,24.85858189999999
67,63,25.13885954
67,64,25.155949640000017
67,65,25.155949640000017
67,66,25.159367660000044
67,67,25.306342520000044
67,68,25.419137180000007
67,69,25.44648133999999
67,70,25.44648133999999
67,71,25.350776780000047
67,72,25.40888312000004
67,73,25.374702920000004
67,74,25.374702920000004
67,75,25.497751640000047
67,76,25.504587679999986
67,77,25.59345619999999
67,78,25.617382340000006
67,79,25.617382340000006
67,80,25.531931840000027
67,81,25.436227280000026
67,82,25.453317380000044
67,83,25.453317380000044
67,84,25.521677780000005
67,85,25.473825500000032
67,86,25.439645300000052
67,87,25.40204707999999
67,88,25.40204707999999
67,89,25.39521104000005
67,90,25.422555200000033
67,91,25.439645300000052
67,92,25.439645300000052
67,93,25.439645300000052
66,0,50.00495504000003
66,1,50.06465923720499
66,2,49.7668113854118
66,3,49.57704149254691
66,4,50.44101129028203
66,5,49.79418560272087
66,6,49.69871302762286
66,7,50.524973737754976
66,8,52.97970037681863
66,9,54.03145372846427
66,10,51.56407391352914
66,11,48.00832968496741
66,12,44.929095361044325
66,13,44.578845169318
66,14,45.36980029182856
66,15,45.63115270048287
66,16,45.40366000998033
66,17,45.05651484757452
66,18,45.47016576625957
66,19,45.58187099136302
66,20,45.634439549752315
66,21,45.85259013428612
66,22,46.279465474131996
66,23,48.96539493938919
66,24,49.95167302188081
66,25,49.527197142471174
66,26,47.66316458098471
66,27,47.20958252131143
66,28,42.17239188340723
66,29,34.03221489084882
66,30,28.06229468032916
66,31,26.86630353365259
66,32,26.59690622083404
66,33,26.307722733615567
66,34,26.044796612089478
66,35,25.903277711921536
66,36,25.851612551166415
66,37,25.751867938293785
66,38,25.60065128975675
66,39,25.582697248410845
66,40,25.56001581914424
66,41,25.419156437540984
66,42,25.240382199972824
66,43,25.090562396875583
66,44,25.080360060308735
66,45,25.349365824277193
66,46,25.40234970605543
66,47,25.45498571246472
66,48,25.451174509052237
66,49,25.315844229623124
66,50,25.255120355361143
66,51,25.18374642054082
66,52,25.164121946706793
66,53,25.240656649012095
66,54,25.192093812403662
66,55,25.092039011640956
66,56,25.02628112099695
66,57,24.93038503677291
66,58,24.634350898298308
66,59,24.632628974761573
66,60,24.68622211738901
66,61,24.75782470384687
66,62,24.876708799167716
66,63,25.097012469821305
66,64,25.148655400502385
66,65,25.158895052944573
66,66,25.19345816099377
66,67,25.307995282968243
66,68,25.396084791846626
