lat,lon,temp
58,0,41.37103652000002
58,1,41.37103652000002
58,2,38.68789082000001
58,3,36.81481586000001
58,4,31.547647040000015
58,5,25.039736960000027
58,6,23.241858439999987
58,7,23.241858439999987
58,8,23.221350320000056
58,9,23.074375460000056
58,10,22.896638420000045
58,11,22.83853208000005
58,12,22.83853208000005
58,13,22.835114060000024
58,14,22.780425740000055
58,15,22.688139200000023
58,16,22.705229300000042
58,17,22.633450880000055
58,18,22.585598600000026
58,19,22.56167246000001
58,20,22.506984139999986
58,21,22.506984139999986
58,22,22.44545978000002
58,23,22.44887779999999
58,24,22.40102552000002
58,25,22.34975522000002
58,26,22.34975522000002
58,27,22.29848492000002
58,28,22.175436200000036
58,29,22.093403720000026
58,30,22.15492807999999
58,31,22.189108280000028
58,32,22.113911840000014
58,33,22.062641540000016
58,34,22.158346100000017
58,35,22.158346100000017
58,36,22.15492807999999
58,37,22.23354254000003
58,38,22.096821739999996
58,39,22.110493819999988
58,40,22.110493819999988
58,41,22.15151006000002
58,42,22.206198380000046
58,43,22.175436200000036
58,44,22.25405066000002
58,45,22.206198380000046
58,46,22.28481284000003
58,47,22.363427300000012
58,48,22.472803940000006
58,49,22.56167246000001
58,50,22.44887779999999
58,51,22.69497524000002
58,52,22.657377020000013
58,53,22.705229300000042
58,54,22.72573742000003
58,55,22.72573742000003
58,56,22.69497524000002
58,57,22.54800038000002
58,58,22.54800038000002
57,0,41.37103652000002
57,1,41.37103652000002
57,2,38.68789082000001
57,3,36.81481586000001
57,4,31.547647040000015
57,5,25.039736960000027
57,6,23.241858439999987
57,7,23.241858439999987
57,8,23.221350320000056
57,9,23.074375460000056
57,10,22.896638420000045
57,11,22.83853208000005
57,12,22.83853208000005
57,13,22.835114060000024
57,14,22.780425740000055
57,15,22.688139200000023
57,16,22.705229300000042
57,17,22.633450880000055
57,18,22.585598600000026
57,19,22.56167246000001
57,20,22.506984139999986
57,21,22.506984139999986
57,22,22.44545978000002
57,23,22.44887779999999
57,24,22.40102552000002
57,25,22.34975522000002
57,26,22.34975522000002
57,27,22.29848492000002
57,28,22.175436200000036
57,29,22.093403720000026
57,30,22.277702971978314
57,31,22.249152452000523
57,32,22.194911026528537
57,33,22.147584971193563
57,34,22.14314353571849
57,35,22.169725190397195
57,36,22.17155616109637
57,37,22.235376688670836
57,38,22.170466826991778
57,39,22.1194618440653
57,40,22.153602111678122
57,41,22.200104129769045
57,42,22.21734285451189
57,43,22.190110438084368
57,44,22.224658932766808
57,45,22.204303358997155
57,46,22.28400206012608
57,47,22.36286451938644
57,48,22.456727344702003
57,49,22.508554349434554
57,50,22.385781006713515
57,51,22.57238546412055
57,52,22.64564869635838
57,53,22.674789998833617
57,54,22.74979368256868
57,55,22.76650571401741
57,56,22.668365223424424
57,57,22.56167246000001
57,58,22.56167246000001
56,0,41.37103652000002
56,1,41.37103652000002
56,2,38.68789082000001
56,3,36.81481586000001
56,4,31.547647040000015
56,5,25.039736960000027
56,6,23.54264420000004
56,7,23.241858439999987
56,8,23.221350320000056
56,9,23.074375460000056
56,10,23.115051303237244
56,11,23.02942299956617
56,12,22.894260664262056
56,13,22.795941676481135
56,14,22.766596174297995
56,15,22.73689830041279
56,16,22.668889547608707
56,17,22.652008393236784
56,18,22.601832345545212
56,19,22.56041912625724
56,20,22.545480170357365
56,21,22.53042201304437
56,22,22.483122858238644
56,23,22.45462512392129
56,24,22.519589437031748
56,25,22.4821335905562
56,26,22.426462728479844
56,27,22.353335077930407
56,28,22.243805036681845
56,29,22.188194121563814
56,30,22.22142213245081
56,31,22.220159483037847
56,32,22.134041972480006
56,33,22.084191129866806
56,34,22.224340491653706
56,35,22.196222668738116
56,36,22.20631891769438
56,37,22.217527279712797
56,38,22.238466751745882
56,39,22.196214530132888
56,40,22.251491508954928
56,41,22.262535310254776
56,42,22.288978144729082
56,43,22.276094228498504
56,44,22.250610996927932
56,45,22.18274077189593
56,46,22.252070872663793
56,47,22.354529063246847
56,48,22.40574782397087
56,49,22.42088537380296
56,50,22.429534695893917
56,51,22.50380097917701
56,52,22.53407780120454
56,53,22.542411752595136
56,54,22.590693130269933
56,55,22.614451258979756
56,56,22.634680298178324
56,57,22.66421306000001
56,58,22.66421306000001
55,0,41.37103652000002
55,1,40.53303979667908
55,2,38.46409860688642
55,3,36.562659303865004
55,4,31.569698207748424
55,5,25.45732436539918
55,6,23.725342705722497
55,7,23.434059409410388
55,8,23.276092736739276
55,9,23.152813551880996
55,10,23.029205577168295
55,11,22.906818285937714
55,12,22.855003189987137
55,13,22.844070482717314
55,14,22.80035532736497
55,15,22.760956620917
55,16,22.76949419714478
55,17,22.719447900617357
55,18,22.620861043424313
55,19,22.603577400413663
55,20,22.596795315184313
55,21,22.57010421687144
55,22,22.52012408712616
55,23,22.46373365333531
55,24,22.56992445480415
55,25,22.579050723315277
55,26,22.511099254561216
55,27,22.43061999723631
55,28,22.342076167753646
55,29,22.271781403327893
55,30,22.28331885266889
55,31,22.291525122249197
55,32,22.17015171419571
55,33,22.13840422910783
55,34,22.275660251555998
55,35,22.20671143427467
55,36,22.22564310328037
55,37,22.212895488671204
55,38,22.217068027388333
55,39,22.248364009895347
55,40,22.263615090965263
55,41,22.31970628498354
55,42,22.30810606196468
55,43,22.294727661244085
55,44,22.299509370640163
55,45,22.277527058489568
55,46,22.256343448105447
55,47,22.33462420754681
55,48,22.389801829913374
55,49,22.423601909837263
55,50,22.450664800801
55,51,22.477139487046248
55,52,22.580149766287622
55,53,22.561180766425114
55,54,22.585619222387145
55,55,22.62360708484997
55,56,22.612708963362785
55,57,22.640286919999994
55,58,22.640286919999994
54,0,37.542854120000015
54,1,37.393349876918975
54,2,37.08802722149598
54,3,37.60986825975332
54,4,34.86850836116263
54,5,28.50839553940433
54,6,24.473567115560073
54,7,23.713290961894838
54,8,23.348157608074615
54,9,23.132122309731635
54,10,23.03711469038837
54,11,22.986730811945414
54,12,22.951711551774544
54,13,22.93135283347356
54,14,22.919043245348135
54,15,22.914382301716095
54,16,22.918082821279633
54,17,22.89074500804952
54,18,22.65229791264299
54,19,22.676353691909487
54,20,22.63709394690095
54,21,22.63625762819605
54,22,22.65745318738574
54,23,22.582115139138935
54,24,22.5916086981958
54,25,22.565005931583425
54,26,22.53561178816078
54,27,22.515395953199953
54,28,22.434566145159945
54,29,22.348923039914848
54,30,22.354899291369804
54,31,22.400612600054874
54,32,22.36198823693549
54,33,22.324615539044977
54,34,22.344755219825217
54,35,22.350955033099652
54,36,22.31607080725947
54,37,22.311380514203492
54,38,22.30573930225142
54,39,22.292490248123663
54,40,22.32523770152531
54,41,22.366243119707562
54,42,22.388403747649058
54,43,22.386590093424136
54,44,22.350318425148465
54,45,22.293306217369604
54,46,22.21833398008317
54,47,22.308264634457863
54,48,22.367591658096586
54,49,22.409520019762518
54,50,22.46084436255487
54,51,22.43941229694773
54,52,22.512502339719095
54,53,22.571270661946404
54,54,22.610625985862836
54,55,22.655486362799564
54,56,22.633327313898818
54,57,22.599270680000018
54,58,22.602688700000044
53,0,39.50479760000002
53,1,39.05190847373604
53,2,37.09749328179897
53,3,37.121410144336394
53,4,37.12770059003398
53,5,32.390900759569384
53,6,25.784738141209747
53,7,24.2338703762412
53,8,23.609887292220755
53,9,23.2958393397723
53,10,23.180817466940205
53,11,23.099296557980782
53,12,23.03791396534766
53,13,22.98014643655693
53,14,22.937754750044363
53,15,22.912412298142083
53,16,22.876311055803214
53,17,22.84746107296326
53,18,22.725177595357547
53,19,22.750262442827054
53,20,22.75229634695296
53,21,22.728397517404392
53,22,22.747803483919462
53,23,22.677723548226506
53,24,22.62426160999551
53,25,22.612727152479643
53,26,22.606341722054587
53,27,22.56768665777104
53,28,22.529198466524107
53,29,22.53021231745852
53,30,22.503812992388795
53,31,22.469767130772865
53,32,22.51842263791594
53,33,22.431723137054473
53,34,22.45273346146043
53,35,22.5045350402995
53,36,22.40782137180811
53,37,22.35687940759282
53,38,22.38917745102123
53,39,22.343966686844222
53,40,22.377301710348227
53,41,22.363749717264636
53,42,22.371794478318286
53,43,22.416722300550962
53,44,22.42875291206552
53,45,22.431854622851418
53,46,22.34170568631116
53,47,22.36145865557407
53,48,22.47648994144385
53,49,22.506038078276863
53,50,22.470830032887342
53,51,22.44526742967442
53,52,22.458379704975272
53,53,22.54283882745153
53,54,22.60438056867393
53,55,22.65286747330522
53,56,22.655102640773897
53,57,22.626614840000002
53,58,22.626614840000002
52,0,36.021835220000014
52,1,38.06641331322862
52,2,38.31598807862419
52,3,36.53623452748631
52,4,36.81882226081878
52,5,35.39013694925313
52,6,28.231088282514172
52,7,25.367586131665547
52,8,23.79063019827818
52,9,23.351662052069926
52,10,23.231654015959062
52,11,23.14507756347595
52,12,23.056786132024037
52,13,23.027427603271484
52,14,22.98235705743801
52,15,22.913348443981356
52,16,22.90370352526223
52,17,22.87333098517372
52,18,22.768486390010764
52,19,22.729602055867723
52,20,22.7512819656634
52,21,22.710336824168447
52,22,22.69547252654295
52,23,22.671992785672604
52,24,22.616135034185195
52,25,22.611703418547563
52,26,22.59236704196428
52,27,22.59432902663537
52,28,22.53408999505768
52,29,22.54073608512466
52,30,22.49211681254556
52,31,22.472410405821677
52,32,22.50738788242587
52,33,22.318093488867913
52,34,22.399451795244524
52,35,22.525866644624593
52,36,22.47400351784446
52,37,22.336839453452377
52,38,22.38161830880314
52,39,22.362524814684132
52,40,22.377743310308542
52,41,22.37280466527893
52,42,22.36410321022354
52,43,22.408287372001215
52,44,22.447951209951974
52,45,22.519567130404635
52,46,22.488324740976765
52,47,22.413485281338964
52,48,22.466973081724703
52,49,22.505375949826664
52,50,22.519346483989732
52,51,22.454754527282624
52,52,22.46294178405303
52,53,22.518589495948575
52,54,22.615609692489834
52,55,22.664918383499092
52,56,22.633821084895324
52,57,22.59585265999999
52,58,22.59585265999999
51,0,35.59800074000003
51,1,36.6916193188724
51,2,38.575852180847804
51,3,36.756234073021986
51,4,36.15484221125996
51,5,36.754326051361346
51,6,32.50376654363108
51,7,28.373093435569373
51,8,24.57188263772602
51,9,23.53795722485916
51,10,23.31756795897582
51,11,23.188002080162864
51,12,23.07307227896029
51,13,23.026189214471284
51,14,23.021289134139884
51,15,22.970985149696197
51,16,22.929046505711987
51,17,22.90566674985785
51,18,22.857889789474207
51,19,22.821267630632278
51,20,22.775084981818253
51,21,22.7252509862509
51,22,22.752079516911017
51,23,22.738965524948796
51,24,22.65521151721302
51,25,22.632788427716275
51,26,22.64263665919282
51,27,22.616283189225925
51,28,22.641146731764387
51,29,22.50306234755641
51,30,22.48883555835834
51,31,22.415708838067104
51,32,22.557911053145368
51,33,22.518499640659197
51,34,22.37130224988191
51,35,22.41747844785341
51,36,22.374824179982085
51,37,22.317200037062076
51,38,22.35759676717491
51,39,22.370032866411346
51,40,22.37452780117555
51,41,22.3929404533176
51,42,22.390299213042777
51,43,22.397299794653843
51,44,22.42555241442931
51,45,22.46653347599317
51,46,22.48248059290963
51,47,22.347649404998055
51,48,22.452957179677714
51,49,22.44216818130785
51,50,22.44929356595614
51,51,22.48967332214221
51,52,22.427014369240776
51,53,22.527099173398973
51,54,22.520202794267078
51,55,22.532757580126784
51,56,22.556240190827463
51,57,22.537746319999997
51,58,22.537746319999997
50,0,35.119477940000024
50,1,36.363569240513286
50,2,38.445615940277705
50,3,37.158762609909004
50,4,36.030267368020034
50,5,36.698176171459565
50,6,34.74839390136916
50,7,31.107042014097573
50,8,25.638602682711713
50,9,23.82575827546937
50,10,23.44326305596506
50,11,23.23362648051027
50,12,23.09911321941997
50,13,23.04537918218529
50,14,23.05984418525895
50,15,23.056817297190868
50,16,23.01021733916769
50,17,22.96837296828822
50,18,22.914187537059803
50,19,22.85941856399701
50,20,22.796489326677648
50,21,22.787580580431396
50,22,22.767746451831407
50,23,22.7268253118716
50,24,22.69014696690378
50,25,22.698167008936288
50,26,22.722590802419973
50,27,22.7140959605113
50,28,22.637291345756566
50,29,22.59507109605445
50,30,22.568560058802753
50,31,22.495574826400468
50,32,22.574020992885288
50,33,22.560502960420905
50,34,22.466474382545808
50,35,22.440702966692534
50,36,22.43499727291339
50,37,22.41658019607815
50,38,22.36685155713217
50,39,22.380132084677257
50,40,22.35603092041481
50,41,22.384186212993484
50,42,22.37442885210912
50,43,22.38439114047136
50,44,22.44541977010669
50,45,22.476637000392504
50,46,22.464469632045642
50,47,22.355281805370648
50,48,22.407333863043288
50,49,22.445855901115113
50,50,22.514871541079703
50,51,22.470778319672025
50,52,22.48075556923996
50,53,22.55089581927991
50,54,22.565296045268713
50,55,22.56271956291397
50,56,22.59260657323077
50,57,22.609524739999983
50,58,22.609524739999983
49,0,35.02719139999999
49,1,35.25099467124705
49,2,35.466412775620775
49,3,35.10113560134365
49,4,34.9120694627073
49,5,35.35937178203068
49,6,36.84758909177857
49,7,35.99149515413354
49,8,28.214377072573498
49,9,24.54402839316448
49,10,23.701660211557723
